timestamp,open,high,low,close,volume,session_date,hour,minute,is_rth,day_high_so_far,day_low_so_far,prev_day_high,prev_day_low,external_bias,protected_swing_high,protected_swing_low,atr,bos_flag,choch_flag,swept_level,failed_choch_confirmed,pullback_respected,internal_sweep_reclaim
2026-02-06 14:24:00-05:00,264.3099975585937,264.54998779296875,264.260009765625,264.5350036621094,188897,2026-02-06,14,24,True,264.54998779296875,264.260009765625,,,,,,,,,,False,True,False
2026-02-06 14:27:00-05:00,264.5400085449219,264.54058837890625,264.4200134277344,264.4700012207031,398463,2026-02-06,14,27,True,264.54998779296875,264.260009765625,,,,,,,,,,False,True,True
2026-02-06 14:30:00-05:00,264.4549865722656,264.5,264.3500061035156,264.4750061035156,132153,2026-02-06,14,30,True,264.54998779296875,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 14:33:00-05:00,264.4700012207031,264.5899963378906,264.4599914550781,264.54998779296875,264693,2026-02-06,14,33,True,264.5899963378906,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 14:36:00-05:00,264.5400085449219,264.5400085449219,264.4049987792969,264.42999267578125,309710,2026-02-06,14,36,True,264.5899963378906,264.260009765625,,,none,,,,0.0,0.0,,False,True,False
2026-02-06 14:39:00-05:00,264.4200134277344,264.5299987792969,264.3999938964844,264.4200134277344,94810,2026-02-06,14,39,True,264.5899963378906,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 14:42:00-05:00,264.4100036621094,264.45001220703125,264.3299865722656,264.385009765625,108273,2026-02-06,14,42,True,264.5899963378906,264.260009765625,,,none,,,,0.0,0.0,,False,True,False
2026-02-06 14:45:00-05:00,264.3900146484375,264.625,264.3900146484375,264.5899963378906,283469,2026-02-06,14,45,True,264.625,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 14:48:00-05:00,264.5899963378906,264.8399963378906,264.56500244140625,264.8399963378906,369832,2026-02-06,14,48,True,264.8399963378906,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 14:51:00-05:00,264.8489990234375,264.8699951171875,264.6499938964844,264.8500061035156,239276,2026-02-06,14,51,True,264.8699951171875,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 14:54:00-05:00,264.8500061035156,264.8699951171875,264.7598876953125,264.82501220703125,306459,2026-02-06,14,54,True,264.8699951171875,264.260009765625,,,none,,,,0.0,0.0,,True,True,True
2026-02-06 14:57:00-05:00,264.82000732421875,264.82501220703125,264.6600952148437,264.67999267578125,221016,2026-02-06,14,57,True,264.8699951171875,264.260009765625,,,none,,,,0.0,0.0,,False,True,False
2026-02-06 15:00:00-05:00,264.6600036621094,264.7200012207031,264.5050048828125,264.7200012207031,227706,2026-02-06,15,0,True,264.8699951171875,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:03:00-05:00,264.7300109863281,264.8599853515625,264.6499938964844,264.8450012207031,158384,2026-02-06,15,3,True,264.8699951171875,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:06:00-05:00,264.8500061035156,264.9150085449219,264.7799987792969,264.8949890136719,270643,2026-02-06,15,6,True,264.9150085449219,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:09:00-05:00,264.8999938964844,264.9798889160156,264.864990234375,264.8803100585937,287008,2026-02-06,15,9,True,264.9798889160156,264.260009765625,,,none,,,,0.0,0.0,,True,True,True
2026-02-06 15:12:00-05:00,264.8800048828125,264.8800048828125,264.7300109863281,264.739990234375,215363,2026-02-06,15,12,True,264.9798889160156,264.260009765625,,,none,,,,0.0,0.0,,False,True,False
2026-02-06 15:15:00-05:00,264.73779296875,264.78009033203125,264.6600036621094,264.69500732421875,166843,2026-02-06,15,15,True,264.9798889160156,264.260009765625,,,none,,,,0.0,0.0,,False,True,False
2026-02-06 15:18:00-05:00,264.70001220703125,264.7698974609375,264.6199951171875,264.760009765625,168809,2026-02-06,15,18,True,264.9798889160156,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:21:00-05:00,264.7550048828125,264.9649963378906,264.7300109863281,264.9100036621094,323944,2026-02-06,15,21,True,264.9798889160156,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:24:00-05:00,264.9049987792969,265.0400085449219,264.875,264.9049987792969,276745,2026-02-06,15,24,True,265.0400085449219,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:27:00-05:00,264.9049987792969,264.989990234375,264.8500061035156,264.9599914550781,212978,2026-02-06,15,27,True,265.0400085449219,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:30:00-05:00,264.9700012207031,265.010009765625,264.7749938964844,264.9100036621094,266181,2026-02-06,15,30,True,265.0400085449219,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:33:00-05:00,264.8999938964844,264.9800109863281,264.8800048828125,264.92498779296875,250297,2026-02-06,15,33,True,265.0400085449219,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:36:00-05:00,264.92999267578125,264.9750061035156,264.8550109863281,264.9750061035156,251460,2026-02-06,15,36,True,265.0400085449219,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
2026-02-06 15:39:00-05:00,264.9700012207031,265.0,264.8900146484375,264.9849853515625,199290,2026-02-06,15,39,True,265.0400085449219,264.260009765625,,,none,,,,0.0,0.0,,False,True,True
